,image_path,image_name,subject_name,mask_path
1017,train/37_118.tif,118,37,train/37_118_mask.tif
1019,train/39_118.tif,118,39,train/39_118_mask.tif
1020,train/4_118.tif,118,4,train/4_118_mask.tif
1021,train/40_118.tif,118,40,train/40_118_mask.tif
1022,train/41_118.tif,118,41,train/41_118_mask.tif
1023,train/42_118.tif,118,42,train/42_118_mask.tif
1024,train/43_118.tif,118,43,train/43_118_mask.tif
1025,train/44_118.tif,118,44,train/44_118_mask.tif
1026,train/45_118.tif,118,45,train/45_118_mask.tif
1027,train/46_118.tif,118,46,train/46_118_mask.tif
1028,train/47_118.tif,118,47,train/47_118_mask.tif
1029,train/5_118.tif,118,5,train/5_118_mask.tif
1030,train/6_118.tif,118,6,train/6_118_mask.tif
1031,train/7_118.tif,118,7,train/7_118_mask.tif
1032,train/8_118.tif,118,8,train/8_118_mask.tif
1033,train/9_118.tif,118,9,train/9_118_mask.tif
1034,train/1_119.tif,119,1,train/1_119_mask.tif
1035,train/10_119.tif,119,10,train/10_119_mask.tif
1036,train/11_119.tif,119,11,train/11_119_mask.tif
1037,train/12_119.tif,119,12,train/12_119_mask.tif
1038,train/13_119.tif,119,13,train/13_119_mask.tif
1039,train/14_119.tif,119,14,train/14_119_mask.tif
1040,train/15_119.tif,119,15,train/15_119_mask.tif
1041,train/16_119.tif,119,16,train/16_119_mask.tif
1042,train/17_119.tif,119,17,train/17_119_mask.tif
1043,train/18_119.tif,119,18,train/18_119_mask.tif
1044,train/19_119.tif,119,19,train/19_119_mask.tif
1045,train/2_119.tif,119,2,train/2_119_mask.tif
1046,train/20_119.tif,119,20,train/20_119_mask.tif
1048,train/22_119.tif,119,22,train/22_119_mask.tif
1049,train/23_119.tif,119,23,train/23_119_mask.tif
1050,train/24_119.tif,119,24,train/24_119_mask.tif
1051,train/25_119.tif,119,25,train/25_119_mask.tif
1052,train/26_119.tif,119,26,train/26_119_mask.tif
1053,train/27_119.tif,119,27,train/27_119_mask.tif
1054,train/28_119.tif,119,28,train/28_119_mask.tif
1055,train/29_119.tif,119,29,train/29_119_mask.tif
1056,train/3_119.tif,119,3,train/3_119_mask.tif
1057,train/30_119.tif,119,30,train/30_119_mask.tif
1058,train/31_119.tif,119,31,train/31_119_mask.tif
1059,train/32_119.tif,119,32,train/32_119_mask.tif
1060,train/33_119.tif,119,33,train/33_119_mask.tif
1061,train/34_119.tif,119,34,train/34_119_mask.tif
1062,train/35_119.tif,119,35,train/35_119_mask.tif
1063,train/36_119.tif,119,36,train/36_119_mask.tif
1064,train/37_119.tif,119,37,train/37_119_mask.tif
1065,train/38_119.tif,119,38,train/38_119_mask.tif
1066,train/39_119.tif,119,39,train/39_119_mask.tif
1067,train/4_119.tif,119,4,train/4_119_mask.tif
1068,train/40_119.tif,119,40,train/40_119_mask.tif
1069,train/41_119.tif,119,41,train/41_119_mask.tif
1070,train/42_119.tif,119,42,train/42_119_mask.tif
1071,train/43_119.tif,119,43,train/43_119_mask.tif
1072,train/44_119.tif,119,44,train/44_119_mask.tif
1073,train/45_119.tif,119,45,train/45_119_mask.tif
1074,train/46_119.tif,119,46,train/46_119_mask.tif
1075,train/47_119.tif,119,47,train/47_119_mask.tif
1076,train/5_119.tif,119,5,train/5_119_mask.tif
1077,train/6_119.tif,119,6,train/6_119_mask.tif
1078,train/7_119.tif,119,7,train/7_119_mask.tif
1079,train/8_119.tif,119,8,train/8_119_mask.tif
1080,train/9_119.tif,119,9,train/9_119_mask.tif
1081,train/1_12.tif,12,1,train/1_12_mask.tif
1082,train/10_12.tif,12,10,train/10_12_mask.tif
1083,train/11_12.tif,12,11,train/11_12_mask.tif
1084,train/12_12.tif,12,12,train/12_12_mask.tif
1085,train/13_12.tif,12,13,train/13_12_mask.tif
1086,train/14_12.tif,12,14,train/14_12_mask.tif
1087,train/15_12.tif,12,15,train/15_12_mask.tif
1088,train/16_12.tif,12,16,train/16_12_mask.tif
1089,train/17_12.tif,12,17,train/17_12_mask.tif
1090,train/18_12.tif,12,18,train/18_12_mask.tif
1091,train/19_12.tif,12,19,train/19_12_mask.tif
1092,train/2_12.tif,12,2,train/2_12_mask.tif
1093,train/20_12.tif,12,20,train/20_12_mask.tif
1094,train/21_12.tif,12,21,train/21_12_mask.tif
1095,train/22_12.tif,12,22,train/22_12_mask.tif
1096,train/23_12.tif,12,23,train/23_12_mask.tif
1097,train/24_12.tif,12,24,train/24_12_mask.tif
1098,train/25_12.tif,12,25,train/25_12_mask.tif
1099,train/26_12.tif,12,26,train/26_12_mask.tif
1100,train/27_12.tif,12,27,train/27_12_mask.tif
1101,train/28_12.tif,12,28,train/28_12_mask.tif
1102,train/29_12.tif,12,29,train/29_12_mask.tif
1103,train/3_12.tif,12,3,train/3_12_mask.tif
1104,train/30_12.tif,12,30,train/30_12_mask.tif
1105,train/31_12.tif,12,31,train/31_12_mask.tif
1106,train/32_12.tif,12,32,train/32_12_mask.tif
1107,train/33_12.tif,12,33,train/33_12_mask.tif
1108,train/34_12.tif,12,34,train/34_12_mask.tif
1109,train/35_12.tif,12,35,train/35_12_mask.tif
1110,train/36_12.tif,12,36,train/36_12_mask.tif
1111,train/37_12.tif,12,37,train/37_12_mask.tif
1112,train/38_12.tif,12,38,train/38_12_mask.tif
1113,train/39_12.tif,12,39,train/39_12_mask.tif
1114,train/4_12.tif,12,4,train/4_12_mask.tif
1115,train/40_12.tif,12,40,train/40_12_mask.tif
1116,train/41_12.tif,12,41,train/41_12_mask.tif
1117,train/42_12.tif,12,42,train/42_12_mask.tif
1118,train/43_12.tif,12,43,train/43_12_mask.tif
1119,train/44_12.tif,12,44,train/44_12_mask.tif
1120,train/45_12.tif,12,45,train/45_12_mask.tif
1121,train/46_12.tif,12,46,train/46_12_mask.tif
1122,train/47_12.tif,12,47,train/47_12_mask.tif
1123,train/5_12.tif,12,5,train/5_12_mask.tif
1124,train/6_12.tif,12,6,train/6_12_mask.tif
1125,train/7_12.tif,12,7,train/7_12_mask.tif
1126,train/8_12.tif,12,8,train/8_12_mask.tif
1127,train/9_12.tif,12,9,train/9_12_mask.tif
1128,train/1_120.tif,120,1,train/1_120_mask.tif
1129,train/10_120.tif,120,10,train/10_120_mask.tif
1130,train/11_120.tif,120,11,train/11_120_mask.tif
1131,train/12_120.tif,120,12,train/12_120_mask.tif
1132,train/13_120.tif,120,13,train/13_120_mask.tif
1133,train/14_120.tif,120,14,train/14_120_mask.tif
1134,train/15_120.tif,120,15,train/15_120_mask.tif
1135,train/16_120.tif,120,16,train/16_120_mask.tif
1136,train/18_120.tif,120,18,train/18_120_mask.tif
1137,train/19_120.tif,120,19,train/19_120_mask.tif
1138,train/2_120.tif,120,2,train/2_120_mask.tif
1139,train/20_120.tif,120,20,train/20_120_mask.tif
1140,train/21_120.tif,120,21,train/21_120_mask.tif
1141,train/22_120.tif,120,22,train/22_120_mask.tif
1142,train/23_120.tif,120,23,train/23_120_mask.tif
1143,train/24_120.tif,120,24,train/24_120_mask.tif
1144,train/25_120.tif,120,25,train/25_120_mask.tif
1145,train/26_120.tif,120,26,train/26_120_mask.tif
1147,train/28_120.tif,120,28,train/28_120_mask.tif
1148,train/29_120.tif,120,29,train/29_120_mask.tif
1149,train/30_120.tif,120,30,train/30_120_mask.tif
1150,train/31_120.tif,120,31,train/31_120_mask.tif
1151,train/32_120.tif,120,32,train/32_120_mask.tif
1152,train/33_120.tif,120,33,train/33_120_mask.tif
1153,train/35_120.tif,120,35,train/35_120_mask.tif
1154,train/36_120.tif,120,36,train/36_120_mask.tif
1155,train/37_120.tif,120,37,train/37_120_mask.tif
1156,train/38_120.tif,120,38,train/38_120_mask.tif
1157,train/39_120.tif,120,39,train/39_120_mask.tif
1158,train/4_120.tif,120,4,train/4_120_mask.tif
1159,train/40_120.tif,120,40,train/40_120_mask.tif
1160,train/41_120.tif,120,41,train/41_120_mask.tif
1161,train/42_120.tif,120,42,train/42_120_mask.tif
1162,train/43_120.tif,120,43,train/43_120_mask.tif
1163,train/45_120.tif,120,45,train/45_120_mask.tif
1164,train/46_120.tif,120,46,train/46_120_mask.tif
1165,train/47_120.tif,120,47,train/47_120_mask.tif
1166,train/5_120.tif,120,5,train/5_120_mask.tif
1167,train/6_120.tif,120,6,train/6_120_mask.tif
1168,train/8_120.tif,120,8,train/8_120_mask.tif
1169,train/9_120.tif,120,9,train/9_120_mask.tif
1170,train/1_13.tif,13,1,train/1_13_mask.tif
1171,train/10_13.tif,13,10,train/10_13_mask.tif
1172,train/11_13.tif,13,11,train/11_13_mask.tif
1174,train/13_13.tif,13,13,train/13_13_mask.tif
1175,train/14_13.tif,13,14,train/14_13_mask.tif
1176,train/15_13.tif,13,15,train/15_13_mask.tif
1178,train/17_13.tif,13,17,train/17_13_mask.tif
1179,train/18_13.tif,13,18,train/18_13_mask.tif
1180,train/19_13.tif,13,19,train/19_13_mask.tif
1181,train/2_13.tif,13,2,train/2_13_mask.tif
1182,train/20_13.tif,13,20,train/20_13_mask.tif
1183,train/21_13.tif,13,21,train/21_13_mask.tif
1184,train/22_13.tif,13,22,train/22_13_mask.tif
1185,train/23_13.tif,13,23,train/23_13_mask.tif
1186,train/24_13.tif,13,24,train/24_13_mask.tif
1187,train/25_13.tif,13,25,train/25_13_mask.tif
1188,train/26_13.tif,13,26,train/26_13_mask.tif
1189,train/27_13.tif,13,27,train/27_13_mask.tif
1190,train/28_13.tif,13,28,train/28_13_mask.tif
1191,train/29_13.tif,13,29,train/29_13_mask.tif
1192,train/3_13.tif,13,3,train/3_13_mask.tif
1193,train/30_13.tif,13,30,train/30_13_mask.tif
1194,train/31_13.tif,13,31,train/31_13_mask.tif
1195,train/32_13.tif,13,32,train/32_13_mask.tif
1196,train/33_13.tif,13,33,train/33_13_mask.tif
1197,train/34_13.tif,13,34,train/34_13_mask.tif
1198,train/35_13.tif,13,35,train/35_13_mask.tif
1199,train/36_13.tif,13,36,train/36_13_mask.tif
1200,train/37_13.tif,13,37,train/37_13_mask.tif
1201,train/38_13.tif,13,38,train/38_13_mask.tif
1202,train/39_13.tif,13,39,train/39_13_mask.tif
1203,train/4_13.tif,13,4,train/4_13_mask.tif
1204,train/40_13.tif,13,40,train/40_13_mask.tif
1205,train/41_13.tif,13,41,train/41_13_mask.tif
1206,train/42_13.tif,13,42,train/42_13_mask.tif
1207,train/43_13.tif,13,43,train/43_13_mask.tif
1208,train/44_13.tif,13,44,train/44_13_mask.tif
1209,train/45_13.tif,13,45,train/45_13_mask.tif
1210,train/46_13.tif,13,46,train/46_13_mask.tif
1211,train/47_13.tif,13,47,train/47_13_mask.tif
1212,train/5_13.tif,13,5,train/5_13_mask.tif
1213,train/6_13.tif,13,6,train/6_13_mask.tif
1214,train/7_13.tif,13,7,train/7_13_mask.tif
1215,train/8_13.tif,13,8,train/8_13_mask.tif
1216,train/9_13.tif,13,9,train/9_13_mask.tif
1217,train/1_14.tif,14,1,train/1_14_mask.tif
1218,train/10_14.tif,14,10,train/10_14_mask.tif
1219,train/11_14.tif,14,11,train/11_14_mask.tif
1220,train/12_14.tif,14,12,train/12_14_mask.tif
1221,train/13_14.tif,14,13,train/13_14_mask.tif
1222,train/14_14.tif,14,14,train/14_14_mask.tif
1223,train/15_14.tif,14,15,train/15_14_mask.tif
1224,train/16_14.tif,14,16,train/16_14_mask.tif
1225,train/17_14.tif,14,17,train/17_14_mask.tif
1226,train/18_14.tif,14,18,train/18_14_mask.tif
1227,train/19_14.tif,14,19,train/19_14_mask.tif
1228,train/2_14.tif,14,2,train/2_14_mask.tif
1229,train/20_14.tif,14,20,train/20_14_mask.tif
1230,train/21_14.tif,14,21,train/21_14_mask.tif
1231,train/22_14.tif,14,22,train/22_14_mask.tif
1232,train/23_14.tif,14,23,train/23_14_mask.tif
1233,train/24_14.tif,14,24,train/24_14_mask.tif
1234,train/25_14.tif,14,25,train/25_14_mask.tif
1235,train/26_14.tif,14,26,train/26_14_mask.tif
1236,train/27_14.tif,14,27,train/27_14_mask.tif
1237,train/28_14.tif,14,28,train/28_14_mask.tif
1238,train/29_14.tif,14,29,train/29_14_mask.tif
1239,train/3_14.tif,14,3,train/3_14_mask.tif
1240,train/30_14.tif,14,30,train/30_14_mask.tif
1241,train/31_14.tif,14,31,train/31_14_mask.tif
1242,train/32_14.tif,14,32,train/32_14_mask.tif
1243,train/33_14.tif,14,33,train/33_14_mask.tif
1244,train/34_14.tif,14,34,train/34_14_mask.tif
1245,train/35_14.tif,14,35,train/35_14_mask.tif
1246,train/36_14.tif,14,36,train/36_14_mask.tif
1247,train/37_14.tif,14,37,train/37_14_mask.tif
1248,train/38_14.tif,14,38,train/38_14_mask.tif
1249,train/39_14.tif,14,39,train/39_14_mask.tif
1250,train/4_14.tif,14,4,train/4_14_mask.tif
1251,train/40_14.tif,14,40,train/40_14_mask.tif
1252,train/41_14.tif,14,41,train/41_14_mask.tif
1253,train/42_14.tif,14,42,train/42_14_mask.tif
1254,train/43_14.tif,14,43,train/43_14_mask.tif
1255,train/44_14.tif,14,44,train/44_14_mask.tif
1256,train/45_14.tif,14,45,train/45_14_mask.tif
1257,train/46_14.tif,14,46,train/46_14_mask.tif
1258,train/47_14.tif,14,47,train/47_14_mask.tif
1259,train/5_14.tif,14,5,train/5_14_mask.tif
1260,train/6_14.tif,14,6,train/6_14_mask.tif
1261,train/7_14.tif,14,7,train/7_14_mask.tif
1262,train/8_14.tif,14,8,train/8_14_mask.tif
1263,train/9_14.tif,14,9,train/9_14_mask.tif
1264,train/1_15.tif,15,1,train/1_15_mask.tif
1265,train/10_15.tif,15,10,train/10_15_mask.tif
1266,train/11_15.tif,15,11,train/11_15_mask.tif
1267,train/12_15.tif,15,12,train/12_15_mask.tif
1268,train/13_15.tif,15,13,train/13_15_mask.tif
1269,train/14_15.tif,15,14,train/14_15_mask.tif
1270,train/15_15.tif,15,15,train/15_15_mask.tif
1271,train/16_15.tif,15,16,train/16_15_mask.tif
1272,train/17_15.tif,15,17,train/17_15_mask.tif
1273,train/18_15.tif,15,18,train/18_15_mask.tif
1274,train/19_15.tif,15,19,train/19_15_mask.tif
1275,train/2_15.tif,15,2,train/2_15_mask.tif
1276,train/20_15.tif,15,20,train/20_15_mask.tif
1277,train/21_15.tif,15,21,train/21_15_mask.tif
1278,train/22_15.tif,15,22,train/22_15_mask.tif
1279,train/23_15.tif,15,23,train/23_15_mask.tif
1280,train/24_15.tif,15,24,train/24_15_mask.tif
1281,train/25_15.tif,15,25,train/25_15_mask.tif
1282,train/26_15.tif,15,26,train/26_15_mask.tif
1283,train/27_15.tif,15,27,train/27_15_mask.tif
1284,train/28_15.tif,15,28,train/28_15_mask.tif
1285,train/29_15.tif,15,29,train/29_15_mask.tif
1286,train/3_15.tif,15,3,train/3_15_mask.tif
1287,train/30_15.tif,15,30,train/30_15_mask.tif
1288,train/31_15.tif,15,31,train/31_15_mask.tif
1289,train/32_15.tif,15,32,train/32_15_mask.tif
1290,train/33_15.tif,15,33,train/33_15_mask.tif
1291,train/34_15.tif,15,34,train/34_15_mask.tif
1292,train/35_15.tif,15,35,train/35_15_mask.tif
1293,train/36_15.tif,15,36,train/36_15_mask.tif
1294,train/37_15.tif,15,37,train/37_15_mask.tif
1295,train/38_15.tif,15,38,train/38_15_mask.tif
1296,train/39_15.tif,15,39,train/39_15_mask.tif
1297,train/4_15.tif,15,4,train/4_15_mask.tif
1298,train/40_15.tif,15,40,train/40_15_mask.tif
1299,train/41_15.tif,15,41,train/41_15_mask.tif
1300,train/42_15.tif,15,42,train/42_15_mask.tif
1301,train/43_15.tif,15,43,train/43_15_mask.tif
1302,train/44_15.tif,15,44,train/44_15_mask.tif
1303,train/45_15.tif,15,45,train/45_15_mask.tif
1304,train/46_15.tif,15,46,train/46_15_mask.tif
1305,train/47_15.tif,15,47,train/47_15_mask.tif
1306,train/5_15.tif,15,5,train/5_15_mask.tif
1307,train/6_15.tif,15,6,train/6_15_mask.tif
1308,train/7_15.tif,15,7,train/7_15_mask.tif
1309,train/8_15.tif,15,8,train/8_15_mask.tif
1310,train/9_15.tif,15,9,train/9_15_mask.tif
1311,train/1_16.tif,16,1,train/1_16_mask.tif
1312,train/10_16.tif,16,10,train/10_16_mask.tif
1313,train/11_16.tif,16,11,train/11_16_mask.tif
1314,train/12_16.tif,16,12,train/12_16_mask.tif
1315,train/13_16.tif,16,13,train/13_16_mask.tif
1317,train/15_16.tif,16,15,train/15_16_mask.tif
1318,train/16_16.tif,16,16,train/16_16_mask.tif
1319,train/17_16.tif,16,17,train/17_16_mask.tif
1320,train/18_16.tif,16,18,train/18_16_mask.tif
1321,train/19_16.tif,16,19,train/19_16_mask.tif
1322,train/2_16.tif,16,2,train/2_16_mask.tif
1323,train/20_16.tif,16,20,train/20_16_mask.tif
1324,train/21_16.tif,16,21,train/21_16_mask.tif
1325,train/22_16.tif,16,22,train/22_16_mask.tif
1326,train/23_16.tif,16,23,train/23_16_mask.tif
1327,train/24_16.tif,16,24,train/24_16_mask.tif
1328,train/25_16.tif,16,25,train/25_16_mask.tif
1329,train/26_16.tif,16,26,train/26_16_mask.tif
1330,train/27_16.tif,16,27,train/27_16_mask.tif
1331,train/28_16.tif,16,28,train/28_16_mask.tif
1332,train/29_16.tif,16,29,train/29_16_mask.tif
1333,train/3_16.tif,16,3,train/3_16_mask.tif
1334,train/30_16.tif,16,30,train/30_16_mask.tif
1335,train/31_16.tif,16,31,train/31_16_mask.tif
1336,train/32_16.tif,16,32,train/32_16_mask.tif
1337,train/33_16.tif,16,33,train/33_16_mask.tif
1338,train/34_16.tif,16,34,train/34_16_mask.tif
1339,train/35_16.tif,16,35,train/35_16_mask.tif
1340,train/36_16.tif,16,36,train/36_16_mask.tif
1341,train/37_16.tif,16,37,train/37_16_mask.tif
1342,train/38_16.tif,16,38,train/38_16_mask.tif
1343,train/39_16.tif,16,39,train/39_16_mask.tif
1344,train/4_16.tif,16,4,train/4_16_mask.tif
1345,train/40_16.tif,16,40,train/40_16_mask.tif
1346,train/41_16.tif,16,41,train/41_16_mask.tif
1347,train/42_16.tif,16,42,train/42_16_mask.tif
1348,train/43_16.tif,16,43,train/43_16_mask.tif
1349,train/44_16.tif,16,44,train/44_16_mask.tif
1350,train/45_16.tif,16,45,train/45_16_mask.tif
1351,train/46_16.tif,16,46,train/46_16_mask.tif
1352,train/47_16.tif,16,47,train/47_16_mask.tif
1353,train/5_16.tif,16,5,train/5_16_mask.tif
1354,train/6_16.tif,16,6,train/6_16_mask.tif
1355,train/7_16.tif,16,7,train/7_16_mask.tif
1356,train/8_16.tif,16,8,train/8_16_mask.tif
1357,train/9_16.tif,16,9,train/9_16_mask.tif
1358,train/1_17.tif,17,1,train/1_17_mask.tif
1359,train/10_17.tif,17,10,train/10_17_mask.tif
1360,train/11_17.tif,17,11,train/11_17_mask.tif
1361,train/12_17.tif,17,12,train/12_17_mask.tif
1362,train/13_17.tif,17,13,train/13_17_mask.tif
1363,train/14_17.tif,17,14,train/14_17_mask.tif
1364,train/15_17.tif,17,15,train/15_17_mask.tif
1365,train/16_17.tif,17,16,train/16_17_mask.tif
1366,train/17_17.tif,17,17,train/17_17_mask.tif
1367,train/18_17.tif,17,18,train/18_17_mask.tif
1368,train/19_17.tif,17,19,train/19_17_mask.tif
1369,train/2_17.tif,17,2,train/2_17_mask.tif
1370,train/20_17.tif,17,20,train/20_17_mask.tif
1371,train/21_17.tif,17,21,train/21_17_mask.tif
1372,train/22_17.tif,17,22,train/22_17_mask.tif
1373,train/23_17.tif,17,23,train/23_17_mask.tif
1374,train/24_17.tif,17,24,train/24_17_mask.tif
1375,train/25_17.tif,17,25,train/25_17_mask.tif
1376,train/26_17.tif,17,26,train/26_17_mask.tif
1377,train/27_17.tif,17,27,train/27_17_mask.tif
1378,train/28_17.tif,17,28,train/28_17_mask.tif
1379,train/29_17.tif,17,29,train/29_17_mask.tif
1380,train/3_17.tif,17,3,train/3_17_mask.tif
1381,train/30_17.tif,17,30,train/30_17_mask.tif
1382,train/31_17.tif,17,31,train/31_17_mask.tif
1383,train/32_17.tif,17,32,train/32_17_mask.tif
1384,train/33_17.tif,17,33,train/33_17_mask.tif
1385,train/34_17.tif,17,34,train/34_17_mask.tif
1386,train/35_17.tif,17,35,train/35_17_mask.tif
1387,train/36_17.tif,17,36,train/36_17_mask.tif
1388,train/37_17.tif,17,37,train/37_17_mask.tif
1389,train/38_17.tif,17,38,train/38_17_mask.tif
1390,train/39_17.tif,17,39,train/39_17_mask.tif
1391,train/4_17.tif,17,4,train/4_17_mask.tif
1392,train/40_17.tif,17,40,train/40_17_mask.tif
1393,train/41_17.tif,17,41,train/41_17_mask.tif
1394,train/42_17.tif,17,42,train/42_17_mask.tif
1396,train/44_17.tif,17,44,train/44_17_mask.tif
1397,train/45_17.tif,17,45,train/45_17_mask.tif
1398,train/46_17.tif,17,46,train/46_17_mask.tif
1399,train/47_17.tif,17,47,train/47_17_mask.tif
1400,train/5_17.tif,17,5,train/5_17_mask.tif
1401,train/6_17.tif,17,6,train/6_17_mask.tif
1402,train/7_17.tif,17,7,train/7_17_mask.tif
1403,train/8_17.tif,17,8,train/8_17_mask.tif
1405,train/1_18.tif,18,1,train/1_18_mask.tif
1406,train/10_18.tif,18,10,train/10_18_mask.tif
1407,train/11_18.tif,18,11,train/11_18_mask.tif
1408,train/12_18.tif,18,12,train/12_18_mask.tif
1409,train/13_18.tif,18,13,train/13_18_mask.tif
1410,train/14_18.tif,18,14,train/14_18_mask.tif
1411,train/15_18.tif,18,15,train/15_18_mask.tif
1412,train/16_18.tif,18,16,train/16_18_mask.tif
1413,train/17_18.tif,18,17,train/17_18_mask.tif
1414,train/18_18.tif,18,18,train/18_18_mask.tif
1415,train/19_18.tif,18,19,train/19_18_mask.tif
1416,train/2_18.tif,18,2,train/2_18_mask.tif
1417,train/20_18.tif,18,20,train/20_18_mask.tif
1418,train/21_18.tif,18,21,train/21_18_mask.tif
1419,train/22_18.tif,18,22,train/22_18_mask.tif
1420,train/23_18.tif,18,23,train/23_18_mask.tif
1421,train/24_18.tif,18,24,train/24_18_mask.tif
1422,train/25_18.tif,18,25,train/25_18_mask.tif
1423,train/26_18.tif,18,26,train/26_18_mask.tif
1424,train/27_18.tif,18,27,train/27_18_mask.tif
1425,train/28_18.tif,18,28,train/28_18_mask.tif
1426,train/29_18.tif,18,29,train/29_18_mask.tif
1427,train/3_18.tif,18,3,train/3_18_mask.tif
1428,train/30_18.tif,18,30,train/30_18_mask.tif
1429,train/31_18.tif,18,31,train/31_18_mask.tif
1430,train/32_18.tif,18,32,train/32_18_mask.tif
1431,train/33_18.tif,18,33,train/33_18_mask.tif
1432,train/34_18.tif,18,34,train/34_18_mask.tif
1433,train/35_18.tif,18,35,train/35_18_mask.tif
1434,train/36_18.tif,18,36,train/36_18_mask.tif
1435,train/37_18.tif,18,37,train/37_18_mask.tif
1436,train/38_18.tif,18,38,train/38_18_mask.tif
1437,train/39_18.tif,18,39,train/39_18_mask.tif
1438,train/4_18.tif,18,4,train/4_18_mask.tif
1439,train/40_18.tif,18,40,train/40_18_mask.tif
1440,train/41_18.tif,18,41,train/41_18_mask.tif
1441,train/42_18.tif,18,42,train/42_18_mask.tif
1442,train/43_18.tif,18,43,train/43_18_mask.tif
1443,train/44_18.tif,18,44,train/44_18_mask.tif
1444,train/45_18.tif,18,45,train/45_18_mask.tif
1445,train/46_18.tif,18,46,train/46_18_mask.tif
1446,train/47_18.tif,18,47,train/47_18_mask.tif
1447,train/5_18.tif,18,5,train/5_18_mask.tif
1448,train/6_18.tif,18,6,train/6_18_mask.tif
1449,train/7_18.tif,18,7,train/7_18_mask.tif
1450,train/8_18.tif,18,8,train/8_18_mask.tif
1451,train/9_18.tif,18,9,train/9_18_mask.tif
1452,train/1_19.tif,19,1,train/1_19_mask.tif
1453,train/10_19.tif,19,10,train/10_19_mask.tif
1454,train/11_19.tif,19,11,train/11_19_mask.tif
1455,train/12_19.tif,19,12,train/12_19_mask.tif
1456,train/13_19.tif,19,13,train/13_19_mask.tif
1457,train/14_19.tif,19,14,train/14_19_mask.tif
1458,train/15_19.tif,19,15,train/15_19_mask.tif
1459,train/16_19.tif,19,16,train/16_19_mask.tif
1460,train/17_19.tif,19,17,train/17_19_mask.tif
1461,train/18_19.tif,19,18,train/18_19_mask.tif
1462,train/19_19.tif,19,19,train/19_19_mask.tif
1463,train/2_19.tif,19,2,train/2_19_mask.tif
1464,train/20_19.tif,19,20,train/20_19_mask.tif
1466,train/22_19.tif,19,22,train/22_19_mask.tif
1467,train/23_19.tif,19,23,train/23_19_mask.tif
1468,train/24_19.tif,19,24,train/24_19_mask.tif
1470,train/26_19.tif,19,26,train/26_19_mask.tif
1472,train/28_19.tif,19,28,train/28_19_mask.tif
1473,train/29_19.tif,19,29,train/29_19_mask.tif
1474,train/3_19.tif,19,3,train/3_19_mask.tif
1475,train/30_19.tif,19,30,train/30_19_mask.tif
1476,train/31_19.tif,19,31,train/31_19_mask.tif
1477,train/32_19.tif,19,32,train/32_19_mask.tif
1478,train/33_19.tif,19,33,train/33_19_mask.tif
1479,train/34_19.tif,19,34,train/34_19_mask.tif
1480,train/35_19.tif,19,35,train/35_19_mask.tif
1481,train/36_19.tif,19,36,train/36_19_mask.tif
1482,train/37_19.tif,19,37,train/37_19_mask.tif
1483,train/38_19.tif,19,38,train/38_19_mask.tif
1484,train/39_19.tif,19,39,train/39_19_mask.tif
1485,train/4_19.tif,19,4,train/4_19_mask.tif
1486,train/40_19.tif,19,40,train/40_19_mask.tif
1487,train/41_19.tif,19,41,train/41_19_mask.tif
1488,train/42_19.tif,19,42,train/42_19_mask.tif
1489,train/43_19.tif,19,43,train/43_19_mask.tif
1490,train/44_19.tif,19,44,train/44_19_mask.tif
1491,train/45_19.tif,19,45,train/45_19_mask.tif
1492,train/46_19.tif,19,46,train/46_19_mask.tif
1493,train/47_19.tif,19,47,train/47_19_mask.tif
1494,train/5_19.tif,19,5,train/5_19_mask.tif
1495,train/6_19.tif,19,6,train/6_19_mask.tif
1496,train/7_19.tif,19,7,train/7_19_mask.tif
1497,train/8_19.tif,19,8,train/8_19_mask.tif
1498,train/9_19.tif,19,9,train/9_19_mask.tif
1499,train/1_2.tif,2,1,train/1_2_mask.tif
1500,train/10_2.tif,2,10,train/10_2_mask.tif
1501,train/11_2.tif,2,11,train/11_2_mask.tif
1502,train/12_2.tif,2,12,train/12_2_mask.tif
1503,train/13_2.tif,2,13,train/13_2_mask.tif
1504,train/14_2.tif,2,14,train/14_2_mask.tif
1505,train/15_2.tif,2,15,train/15_2_mask.tif
1506,train/16_2.tif,2,16,train/16_2_mask.tif
1507,train/17_2.tif,2,17,train/17_2_mask.tif
1508,train/18_2.tif,2,18,train/18_2_mask.tif
1509,train/19_2.tif,2,19,train/19_2_mask.tif
1510,train/2_2.tif,2,2,train/2_2_mask.tif
1511,train/20_2.tif,2,20,train/20_2_mask.tif
1512,train/21_2.tif,2,21,train/21_2_mask.tif
1513,train/22_2.tif,2,22,train/22_2_mask.tif
1514,train/23_2.tif,2,23,train/23_2_mask.tif
1515,train/24_2.tif,2,24,train/24_2_mask.tif
1516,train/25_2.tif,2,25,train/25_2_mask.tif
1517,train/26_2.tif,2,26,train/26_2_mask.tif
1519,train/28_2.tif,2,28,train/28_2_mask.tif
1520,train/29_2.tif,2,29,train/29_2_mask.tif
1521,train/3_2.tif,2,3,train/3_2_mask.tif
1522,train/30_2.tif,2,30,train/30_2_mask.tif
1523,train/31_2.tif,2,31,train/31_2_mask.tif
1524,train/32_2.tif,2,32,train/32_2_mask.tif
1525,train/33_2.tif,2,33,train/33_2_mask.tif
1526,train/34_2.tif,2,34,train/34_2_mask.tif
1527,train/35_2.tif,2,35,train/35_2_mask.tif
